product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,url,sku,name,description,price,currency,scraped_at,terms,section,stock,trafico
187930,End-cap,no,Clothing,1,706,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,324149982-982-2,OVERSIZED BOMBER JACKET,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,89.9,USD,2024-02-19T08:50:41.944116,jackets,MAN,1266.5458513018748,4903
124088,End-cap,yes,Clothing,1,2065,Zara,https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html,320531693-707-2,EMBROIDERED PATCH JACKET,Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.,79.9,USD,2024-02-19T08:50:42.629521,jackets,MAN,3237.591527400392,5026
190238,Front of Store,no,Clothing,1,1917,Zara,https://www.zara.com/us/en/acid-wash-denim-jacket-p06688401.html,328279967-409-3,ACID WASH DENIM JACKET,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,89.9,USD,2024-02-19T08:50:43.067567,jackets,MAN,3810.9873661097663,5050
151925,End-cap,yes,Clothing,1,2179,Zara,https://www.zara.com/us/en/vintage-effect-leather-bomber-jacket-p02521300.html,320774184-800-97,VINTAGE EFFECT LEATHER BOMBER JACKET,Sin descripción disponible,299.0,USD,2024-02-19T08:50:43.543555,jackets,MAN,4538.891721350072,4954
163234,Front of Store,no,Clothing,0,1633,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,322972491-800-2,TEXTURED DENIM JACKET LIMITED EDITION,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,89.9,USD,2024-02-19T08:50:44.126726,jackets,MAN,3114.169453330158,5054
135610,Aisle,yes,Clothing,1,1513,Zara,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html,321501682-800-2,WOOL BLEND JACKET,Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,109.0,USD,2024-02-19T08:50:45.034237,jackets,MAN,4150.319777020303,4974
117065,Aisle,yes,Clothing,1,758,Zara,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html,328616906-712-2,COTTON - LINEN BLEND JACKET,Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.,109.0,USD,2024-02-19T08:50:45.809524,jackets,MAN,1542.628532450611,4967
149315,End-cap,yes,Clothing,0,718,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,311292541-802-2,FLEECE BOMBER JACKET,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,109.0,USD,2024-02-19T08:50:46.259361,jackets,MAN,1379.5664669333091,5087
149510,Aisle,no,Clothing,1,1412,Zara,https://www.zara.com/us/en/zippered-jacket-p04087418.html,319205114-807-2,ZIPPERED JACKET,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,59.9,USD,2024-02-19T08:50:47.254145,jackets,MAN,3267.43030412917,5054
137990,Aisle,no,Clothing,0,2929,Zara,https://www.zara.com/us/en/cotton-jacket-p00706301.html,276213846-500-2,COTTON JACKET,Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.,29.99,USD,2024-02-19T08:50:49.940814,jackets,MAN,5012.65058242662,4895
154016,End-cap,yes,Clothing,1,2366,Zara,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html,328244979-064-48,WOOL BLEND TEXTURED JACKET,Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.,189.0,USD,2024-02-19T08:50:48.692260,jackets,MAN,6395.997084696086,5001
117751,Aisle,no,Clothing,0,2749,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,323050745-798-97,CONTRAST JACQUARD JACKET,Full cut jacket with lapel collar and long sleeves. Front button closure.,89.9,USD,2024-02-19T08:50:51.200272,jackets,MAN,4430.909579213535,4963
182362,Front of Store,no,Clothing,0,2019,Zara,https://www.zara.com/us/en/cropped-overshirt-p04432403.html,319166635-401-2,CROPPED OVERSHIRT,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,69.9,USD,2024-02-19T08:50:51.711859,jackets,MAN,6017.287087494667,4977
117725,Aisle,no,Clothing,1,1506,Zara,https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html,311297489-800-2,CONTRASTING PATCHES HOODED JACKET,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,109.0,USD,2024-02-19T08:50:52.206404,jackets,MAN,4003.500933841149,5111
145289,End-cap,no,Clothing,0,1012,Zara,https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html,311292073-709-2,UTILITY POCKET JACKET,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,109.0,USD,2024-02-19T08:50:52.732112,jackets,MAN,1819.650404568874,4962
173576,End-cap,yes,Clothing,0,1838,Zara,https://www.zara.com/us/en/-p04310461.html,336378923-700-2,Producto Desconocido,Sin descripción disponible,129.0,USD,2024-02-19T08:50:54.476057,jackets,MAN,2772.224476909772,5161
175059,Aisle,yes,Clothing,0,2170,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,311292572-401-2,LIGHTWEIGHT BOMBER JACKET,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,49.9,USD,2024-02-19T08:50:54.927480,jackets,MAN,5909.326949620485,5027
199368,Front of Store,no,Clothing,1,1061,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,336821611-706-2,WOOL BLEND JACKET,Lapel collar jacket with long sleeves with buttoned cuffs. Chest patch pockets and welt pockets at hip. Front button closure.,139.0,USD,2024-02-19T08:50:55.455689,jackets,MAN,2716.4634627334826,4957
162883,Front of Store,yes,Clothing,0,786,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,311307584-518-2,TECHNICAL PADDED JACKET,Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,139.0,USD,2024-02-19T08:50:55.898064,jackets,MAN,2038.499451120324,5036
135490,Front of Store,no,Clothing,0,1094,Zara,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html,321151893-609-2,MIXED COLLAR WAXED JACKET,Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.,139.0,USD,2024-02-19T08:50:56.349784,jackets,MAN,2906.654638911637,5065
125408,End-cap,yes,Clothing,1,2220,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,311297509-800-2,CONTRASTING PATCHES BOMBER JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,89.9,USD,2024-02-19T08:50:56.784017,jackets,MAN,3576.5686902745206,4887
134763,Front of Store,no,Clothing,1,2048,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,315947178-800-2,PADDED BOMBER JACKET,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,89.9,USD,2024-02-19T08:50:57.586300,jackets,MAN,4173.206718088006,4853
143231,Aisle,no,Clothing,0,2578,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,311297745-800-2,TECHNICAL PADDED JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,89.9,USD,2024-02-19T08:50:58.065096,jackets,MAN,4315.065653183677,4988
125409,End-cap,yes,Clothing,0,2040,Zara,https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html,330290360-427-3,POCKET DENIM JACKET,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,89.9,USD,2024-02-19T08:50:58.577931,jackets,MAN,5701.096483179316,4969
183074,Aisle,no,Clothing,0,2791,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,320449897-427-2,BOXY FIT DENIM JACKET,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,89.9,USD,2024-02-19T08:50:59.005564,jackets,MAN,6795.93760796357,4914
147947,Aisle,yes,Clothing,1,1249,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,311297724-700-97,FAUX SHEARLING PLAID JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,89.9,USD,2024-02-19T08:50:59.512967,jackets,MAN,2493.4374495614384,5024
174171,Front of Store,yes,Clothing,1,2273,Zara,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,328332050-700-97,EMBROIDERED FOREST JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,89.9,USD,2024-02-19T08:50:59.919169,jackets,MAN,3626.2021953001977,4882
183064,Front of Store,yes,Clothing,0,1773,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,311282469-505-2,POCKET OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,89.9,USD,2024-02-19T08:51:00.445955,jackets,MAN,3486.5574846028035,4871
177131,Aisle,yes,Clothing,1,1733,Zara,https://www.zara.com/us/en/boucle-textured-vest-p01437303.html,319502128-515-2,BOUCLE TEXTURED VEST,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,69.9,USD,2024-02-19T08:51:00.909778,jackets,MAN,3444.814045608529,5043
128179,End-cap,yes,Clothing,0,2060,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,311287226-472-2,COLOR BLOCK PUFFER JACKET,Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.,89.9,USD,2024-02-19T08:51:03.376537,jackets,MAN,5344.483091064618,4974
152723,Aisle,no,Clothing,1,2849,Zara,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html,316683359-818-2,LONGLINE QUILTED JACKET,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,169.0,USD,2024-02-19T08:51:03.976837,jackets,MAN,6998.101853836503,4975
123824,Aisle,yes,Clothing,0,2277,Zara,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,322901350-800-46,WOOL BLEND SUIT JACKET,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,169.0,USD,2024-02-19T08:51:04.381493,jackets,MAN,6445.775122269443,5061
166345,Aisle,no,Clothing,1,1135,Zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,322929313-802-97,HOODED KNIT CARDIGAN,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,69.9,USD,2024-02-19T08:51:04.832708,jackets,MAN,2506.4459100882186,4985
199279,Aisle,no,Clothing,0,1770,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,267186163-643-2,HOODED TECHNICAL JACKET,Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.,19.99,USD,2024-02-19T08:51:05.301146,jackets,MAN,2972.522722966191,4899
167981,End-cap,no,Clothing,0,730,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,329706743-401-46,HOUNDSTOOTH SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,139.0,USD,2024-02-19T08:51:05.729975,jackets,MAN,1876.0030420091796,4851
146839,Aisle,no,Clothing,0,1525,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,321496813-710-2,BOMBER JACKET,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,109.0,USD,2024-02-19T08:51:06.241653,jackets,MAN,4027.795798711153,4902
187180,Front of Store,no,Clothing,1,647,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html,312596416-800-2,HOODED TECHNICAL JACKET,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,109.0,USD,2024-02-19T08:51:06.707251,jackets,MAN,1515.2195202411958,5053
167640,End-cap,yes,Clothing,1,1017,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,311287132-251-2,HOODED TECHNICAL JACKET,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,109.0,USD,2024-02-19T08:51:07.123755,jackets,MAN,2701.6104330206826,5191
165158,Front of Store,no,Clothing,0,1622,Zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,323675323-700-2,WASHED EFFECT BOMBER JACKET,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,109.0,USD,2024-02-19T08:51:07.574182,jackets,MAN,3634.4046859545624,4955
111521,Front of Store,yes,Clothing,1,2553,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,323672371-507-2,WASHED TECHNICAL JACKET,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,99.9,USD,2024-02-19T08:51:08.034717,jackets,MAN,5831.305370118346,5005
120228,End-cap,no,Clothing,0,2347,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,327116625-505-2,100% FEATHER FILL PUFFER JACKET,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,89.9,USD,2024-02-19T08:51:09.075286,jackets,MAN,5025.658155131274,4872
133078,Aisle,no,Clothing,1,2535,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,311302424-409-2,PADDED BOMBER JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,69.9,USD,2024-02-19T08:51:09.691591,jackets,MAN,3899.156229444422,5026
137598,Aisle,no,Clothing,1,2839,Zara,https://www.zara.com/us/en/pocket-jacket-p04297266.html,329158644-605-2,POCKET JACKET,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,139.0,USD,2024-02-19T08:51:16.093596,jackets,MAN,4717.955641850987,4991
138779,Front of Store,yes,Clothing,1,2801,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,329300083-705-48,SLIM FIT SUIT JACKET,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,139.0,USD,2024-02-19T08:51:16.538826,jackets,MAN,4333.549723662814,5017
198329,Front of Store,yes,Clothing,1,628,Zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,323212374-510-2,MIXED COLLAR JACKET,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,109.0,USD,2024-02-19T08:51:16.995121,jackets,MAN,1541.498607410481,4830
110295,End-cap,yes,Clothing,0,1448,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,322547863-811-2,HOODED DENIM JACKET,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,129.0,USD,2024-02-19T08:51:17.402321,jackets,MAN,2854.7811908977815,4991
196427,Aisle,yes,Clothing,0,1401,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,320600266-745-2,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,169.0,USD,2024-02-19T08:51:17.903438,jackets,MAN,3170.2613074826227,4953
110075,Front of Store,yes,Clothing,1,2185,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,320771732-800-2,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,159.0,USD,2024-02-19T08:51:18.383516,jackets,MAN,6252.049118292769,4993
132322,Front of Store,yes,Clothing,0,2135,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,289179723-020-2,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,12.99,USD,2024-02-19T08:51:30.601748,jackets,MAN,4000.858363849272,5017
199631,Front of Store,yes,Clothing,0,1269,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,327747299-800-2,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,89.9,USD,2024-02-19T08:51:31.586576,jackets,MAN,2684.6638939983213,5041
182306,Front of Store,no,Clothing,0,2805,Zara,https://www.zara.com/us/en/cotton-overshirt-p09621103.html,317782501-701-2,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,89.9,USD,2024-02-19T08:51:32.152112,jackets,MAN,7386.4814154198775,4960
194915,Aisle,yes,Clothing,0,1796,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,311282298-099-2,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,79.9,USD,2024-02-19T08:51:32.570179,jackets,MAN,3310.382257834431,5038
131298,End-cap,yes,Clothing,0,2133,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,322612356-505-2,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,69.9,USD,2024-02-19T08:51:33.175357,jackets,MAN,3445.7972214972233,5114
168571,Aisle,no,Clothing,0,1778,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,311282631-712-2,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,89.9,USD,2024-02-19T08:51:33.607793,jackets,MAN,3439.7671249210193,5160
154224,End-cap,yes,Clothing,0,2474,Zara,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,329282612-401-2,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,USD,2024-02-19T08:51:34.039876,jackets,MAN,4309.2921969996105,5023
171061,Aisle,no,Clothing,1,2032,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,320026789-714-2,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,USD,2024-02-19T08:51:34.443542,jackets,MAN,5881.718444340163,5134
119049,Aisle,no,Clothing,1,1659,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,323216360-406-2,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,89.9,USD,2024-02-19T08:51:35.399786,jackets,MAN,4499.507564546052,4830
158781,End-cap,yes,Clothing,1,2443,Zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,318209963-800-2,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,69.9,USD,2024-02-19T08:51:35.881086,jackets,MAN,5985.608065732447,4975
